Dependent,Independent,Date,v_t,F_t,LogLik_t
NBP,HH,2023-07-17,-0.020705149884805873,0.0026169635966038574,1.9720232294379618
NBP,HH,2023-07-18,0.07783861628461652,0.0027505952455097035,0.9276597060401097
NBP,HH,2023-07-19,0.010612781781779823,0.0026946406273738793,2.0184075807870343
NBP,HH,2023-07-20,0.015598004436774282,0.002857652446340331,1.9673693614948822
NBP,HH,2023-07-21,-0.0013650038894970073,0.002762055055630284,2.0266143207261695
NBP,HH,2023-07-24,0.07574956359144291,0.0027342971421585732,0.9827383970727344
NBP,HH,2023-07-25,0.05335822274902702,0.002788950234859167,1.511681458006111
NBP,HH,2023-07-26,-0.10973386291147014,0.0027171949281846308,-0.1806608607299074
NBP,HH,2023-07-27,-0.046793275477147844,0.002578486268444149,1.6367455906389914
NBP,HH,2023-07-28,-0.08877254454861472,0.002749722253761716,0.5962144846257789
NBP,HH,2023-07-31,0.1136385797448245,0.002723195798253443,-0.33702497052317915
NBP,HH,2023-08-01,-0.034504844351516795,0.002649721448193938,1.8230496867824464
NBP,HH,2023-08-02,0.06195981206559242,0.002575877977409166,1.3166575187675877
NBP,HH,2023-08-03,0.05649254099915968,0.002687165501665633,1.4468715610528093
NBP,HH,2023-08-04,-0.05098486214739584,0.00268394627353804,1.5570349079923576
NBP,HH,2023-08-07,0.033327221093773396,0.0028407524173407472,1.8174100033641976
NBP,HH,2023-08-08,0.0053388285433007,0.002844187895065802,2.007289557052969
NBP,HH,2023-08-09,0.23014485157011588,0.0030111443040629444,-6.811324661513133
NBP,HH,2023-08-10,-0.08497542622196175,0.0027838461777976694,0.726107482220185
NBP,HH,2023-08-11,-0.0706700557295088,0.0028192019228532456,1.1309549914950925
NBP,HH,2023-08-14,-0.03561400299617601,0.002823559634838757,1.7913374025330966
NBP,HH,2023-08-15,0.1427120880654149,0.0026897403466010503,-1.7457880912868537
NBP,HH,2023-08-16,-0.016203035485851558,0.002663678607921699,1.9958038919893932
NBP,HH,2023-08-17,-0.02632167119205553,0.002706600846096894,1.9091033136334905
NBP,HH,2023-08-18,-0.01399740355000656,0.002633959695308027,2.013502414874677
NBP,HH,2023-08-21,0.1152345593372548,0.0027311402187432977,-0.3984570864718382
NBP,HH,2023-08-22,0.0428205291194943,0.0026495765663815092,1.7017220641768271
NBP,HH,2023-08-23,-0.13481119249790252,0.002599293467352252,-1.4386418114826647
NBP,HH,2023-08-24,-0.15013630000587774,0.0026449226698496385,-2.212547708291928
