Date,Pair,Spread
2021-09-13,JKM-TTF,0.04682875212063431
2021-09-14,JKM-TTF,-0.017744976075337426
2021-09-15,JKM-TTF,-0.08575745833003623
2021-09-16,JKM-TTF,0.23382162342261914
2021-09-17,JKM-TTF,0.27023515884806004
2021-09-20,JKM-TTF,0.20831020843880887
2021-09-21,JKM-TTF,0.24133711961698534
2021-09-22,JKM-TTF,0.24986440103728613
2021-09-23,JKM-TTF,0.271789136383465
2021-09-24,JKM-TTF,0.28944151473791013
2021-09-27,JKM-TTF,0.26395484200409935
2021-09-28,JKM-TTF,0.24271196413273488
2021-09-29,JKM-TTF,0.1672843758310023
2021-09-30,JKM-TTF,0.08171908655215177
2021-10-01,JKM-TTF,0.12427736436002723
2021-10-04,JKM-TTF,0.10811038518546878
2021-10-05,JKM-TTF,0.030784135573336258
2021-10-06,JKM-TTF,0.07126101762061188
2021-10-07,JKM-TTF,0.15585507384384334
2021-10-08,JKM-TTF,0.22209139136678502
2021-10-11,JKM-TTF,0.281093586462537
2021-10-12,JKM-TTF,0.269967564519463
2021-10-13,JKM-TTF,0.18797933192207994
2021-10-14,JKM-TTF,0.10637856526301492
2021-10-15,JKM-TTF,0.19195462277074604
2021-10-18,JKM-TTF,0.22107086098471695
2021-10-19,JKM-TTF,0.2805043021471092
2021-10-20,JKM-TTF,0.26097583207666464
2021-10-21,JKM-TTF,0.25495492605692904
2021-10-22,JKM-TTF,0.261769042459171
2021-10-25,JKM-TTF,0.25649322305468747
2021-10-26,JKM-TTF,0.2767784244095979
2021-10-27,JKM-TTF,0.2870825373192476
2021-10-28,JKM-TTF,0.3491609588713134
2021-10-29,JKM-TTF,0.4562322251618176
2021-11-01,JKM-TTF,0.4178163671635624
2021-11-02,JKM-TTF,0.4413387265544122
2021-11-03,JKM-TTF,0.3785671113316602
2021-11-04,JKM-TTF,0.3976531762532276
2021-11-05,JKM-TTF,0.37670801253101205
2021-11-08,JKM-TTF,0.3272259570187792
2021-11-09,JKM-TTF,0.40076897338896567
2021-11-10,JKM-TTF,0.4155835648470694
2021-11-11,JKM-TTF,0.3599316452536958
2021-11-12,JKM-TTF,0.352948105288565
2021-11-15,JKM-TTF,0.2995195428230244
2021-11-16,JKM-TTF,0.3155381810027751
2021-11-17,JKM-TTF,0.29200951271439246
2021-11-18,JKM-TTF,0.2977687096792936
2021-11-19,JKM-TTF,0.29382164205670325
2021-11-22,JKM-TTF,0.32179681668683413
2021-11-23,JKM-TTF,0.3028860037685561
2021-11-24,JKM-TTF,0.2734125048045617
2021-11-26,JKM-TTF,0.3048147218847661
2021-11-29,JKM-TTF,0.28362594186668
2021-11-30,JKM-TTF,0.281976674774695
2021-12-01,JKM-TTF,0.24668731871564553
2021-12-02,JKM-TTF,0.2397011662370101
2021-12-03,JKM-TTF,0.2652963153847492
2021-12-06,JKM-TTF,0.2662531946708073
2021-12-07,JKM-TTF,0.22139831909377028
2021-12-08,JKM-TTF,0.1668963316858978
2021-12-09,JKM-TTF,0.17833349864811776
2021-12-10,JKM-TTF,0.12748492371222753
2021-12-13,JKM-TTF,0.04901269102577288
2021-12-14,JKM-TTF,-0.050060884226521996
2021-12-15,JKM-TTF,-0.07771966666697283
2021-12-16,JKM-TTF,0.03764295053450173
2021-12-17,JKM-TTF,0.056327331307176376
2021-12-20,JKM-TTF,0.04462339912580271
2021-12-21,JKM-TTF,-0.0682616960121405
2021-12-22,JKM-TTF,-0.0962679066094605
2021-12-23,JKM-TTF,-3.861252380814584e-4
2021-12-29,JKM-TTF,0.18529983406797346
2021-12-30,JKM-TTF,0.2936434876146232
2021-12-31,JKM-TTF,0.3915437695895565
2022-01-04,JKM-TTF,0.23038454611540393
2022-01-05,JKM-TTF,0.2427107573624614
2022-01-06,JKM-TTF,0.18619167178729068
2022-01-07,JKM-TTF,0.27292647614871557
2022-01-10,JKM-TTF,0.293823443354178
2022-01-11,JKM-TTF,0.35517870053092393
2022-01-12,JKM-TTF,0.40432938964423704
2022-01-13,JKM-TTF,0.26375151670332464
2022-01-14,JKM-TTF,0.25359177317674364
2022-01-18,JKM-TTF,-9.587728442990162e-4
2022-01-19,JKM-TTF,-0.04698649321104709
2022-01-20,JKM-TTF,-0.07121532894622185
2022-01-21,JKM-TTF,-0.046740165069925954
2022-01-24,JKM-TTF,-0.07882658999414671
2022-01-25,JKM-TTF,-0.05320264135262631
2022-01-26,JKM-TTF,-0.0413407370072183
2022-01-27,JKM-TTF,-0.06790820827934452
2022-01-28,JKM-TTF,-0.006357962337087297
2022-01-31,JKM-TTF,-0.004240289038885514
2022-02-01,JKM-TTF,0.06011325712055848
2022-02-02,JKM-TTF,0.0653542807762526
2022-02-03,JKM-TTF,0.03465269082054423
2022-02-04,JKM-TTF,0.04547613500809744
2022-02-07,JKM-TTF,0.07325635817131948
2022-02-08,JKM-TTF,0.11066556788751969
2022-02-09,JKM-TTF,0.12508761812383362
2022-02-10,JKM-TTF,0.12914497942631264
2022-02-11,JKM-TTF,0.07955781643395499
2022-02-14,JKM-TTF,0.049972297212609096
2022-02-15,JKM-TTF,0.17726484911116058
2022-02-16,JKM-TTF,0.12052242900755417
2022-02-17,JKM-TTF,0.11008629352634047
2022-02-18,JKM-TTF,0.09636934165247091
2022-02-22,JKM-TTF,0.10450486402694459
2022-02-23,JKM-TTF,0.10603204937007016
2022-02-24,JKM-TTF,-0.06166354663867457
2022-02-25,JKM-TTF,-0.00587149669838416
2022-02-28,JKM-TTF,-0.033251370168633
2022-03-01,JKM-TTF,-0.12401402358541569
2022-03-02,JKM-TTF,-0.2311055374554205
2022-03-03,JKM-TTF,-0.0779162422785813
2022-03-04,JKM-TTF,-0.37847187786095393
2022-03-07,JKM-TTF,-0.251780100020794
2022-03-08,JKM-TTF,-0.3889045214504798
2022-03-09,JKM-TTF,-0.15908431989283622
2022-03-10,JKM-TTF,0.033996029449855136
2022-03-11,JKM-TTF,-0.03476356617878951
2022-03-14,JKM-TTF,0.1042276750883091
2022-03-15,JKM-TTF,0.10146608953114278
2022-03-16,JKM-TTF,0.1118396799617889
2022-03-17,JKM-TTF,0.14363104052926
2022-03-18,JKM-TTF,0.14236428312817573
2022-03-21,JKM-TTF,0.20976745346565595
2022-03-22,JKM-TTF,0.16626966140667543
2022-03-23,JKM-TTF,-0.004970043851350692
2022-03-24,JKM-TTF,0.05851288251998632
2022-03-25,JKM-TTF,0.14848855234123715
2022-03-28,JKM-TTF,0.12251529256367011
2022-03-29,JKM-TTF,0.06437518884355997
2022-03-30,JKM-TTF,-0.02077823712966076
2022-03-31,JKM-TTF,-0.0404844181460402
2022-04-01,JKM-TTF,0.05395192091271683
2022-04-04,JKM-TTF,0.026197538049551827
2022-04-05,JKM-TTF,0.050200514096647275
2022-04-06,JKM-TTF,0.06623054190934363
2022-04-07,JKM-TTF,0.07706376544532256
2022-04-08,JKM-TTF,0.09875308836139185
2022-04-11,JKM-TTF,0.1179231120929165
2022-04-12,JKM-TTF,0.09568337244128777
2022-04-13,JKM-TTF,0.06454459556756209
2022-04-14,JKM-TTF,0.16135849482945153
2022-04-19,JKM-TTF,-0.08983051519393914
2022-04-20,JKM-TTF,-0.09155132038364
2022-04-21,JKM-TTF,-0.14803133385766554
2022-04-22,JKM-TTF,-0.08673350613240816
2022-04-25,JKM-TTF,-0.06895874345168584
2022-04-26,JKM-TTF,-0.19072120113957602
2022-04-27,JKM-TTF,-0.2248204106562759
2022-04-28,JKM-TTF,-0.16760869436694037
2022-04-29,JKM-TTF,-0.17242082384110669
2022-05-03,JKM-TTF,-0.21507706193818965
2022-05-04,JKM-TTF,-0.2356112624610609
2022-05-05,JKM-TTF,-0.2567893927948566
2022-05-06,JKM-TTF,-0.21547376411085528
2022-05-09,JKM-TTF,-0.1714660441999447
2022-05-10,JKM-TTF,-0.2311531640102853
2022-05-11,JKM-TTF,-0.1644080530705696
2022-05-12,JKM-TTF,-0.2844149477522433
2022-05-13,JKM-TTF,-0.19199735061674117
2022-05-16,JKM-TTF,-0.30678679893174055
2022-05-17,JKM-TTF,-0.3183405128902792
2022-05-18,JKM-TTF,-0.26930012226280065
2022-05-19,JKM-TTF,-0.20231313581353128
2022-05-20,JKM-TTF,-0.1658444362482303
2022-05-23,JKM-TTF,-0.07700201047058686
2022-05-24,JKM-TTF,-0.11529290164659001
2022-05-25,JKM-TTF,-0.149885456782211
2022-05-26,JKM-TTF,-0.11383683153701218
2022-05-27,JKM-TTF,-0.11809238006965961
2022-05-31,JKM-TTF,-0.13482857791473446
2022-06-01,JKM-TTF,-0.043112934832310046
2022-06-06,JKM-TTF,-0.03533490629121072
2022-06-07,JKM-TTF,-0.019956940346226304
2022-06-08,JKM-TTF,-0.021587478046878328
2022-06-09,JKM-TTF,-0.07147683053684828
2022-06-10,JKM-TTF,-0.04238692521575915
2022-06-13,JKM-TTF,-0.0593290779732345
2022-06-14,JKM-TTF,-0.20472249348312133
2022-06-15,JKM-TTF,-0.4103970026675521
2022-06-16,JKM-TTF,-0.05056142490480253
2022-06-17,JKM-TTF,-0.016097103393917678
2022-06-21,JKM-TTF,0.01421984755335215
2022-06-22,JKM-TTF,-0.004302238418660842
2022-06-23,JKM-TTF,-0.05118555898559318
2022-06-24,JKM-TTF,-0.01514288660726093
2022-06-27,JKM-TTF,-0.022684930064449826
2022-06-28,JKM-TTF,-0.02292440553980324
2022-06-29,JKM-TTF,-0.09611717379566587
2022-06-30,JKM-TTF,-0.09123378306162433
2022-07-01,JKM-TTF,-0.11321324785665743
2022-07-05,JKM-TTF,-0.18779352667194793
2022-07-06,JKM-TTF,-0.26080905420068445
2022-07-07,JKM-TTF,-0.3050810044923331
2022-07-08,JKM-TTF,-0.26527990321927986
2022-07-11,JKM-TTF,-0.2162402727576187
2022-07-12,JKM-TTF,-0.2696654496103572
2022-07-13,JKM-TTF,-0.2996179525943803
2022-07-14,JKM-TTF,-0.26857294426993583
2022-07-15,JKM-TTF,-0.17947726076103576
2022-07-18,JKM-TTF,-0.2306409933768916
2022-07-19,JKM-TTF,-0.1886374372445987
2022-07-20,JKM-TTF,-0.1742768843495064
2022-07-21,JKM-TTF,-0.17986853528268387
2022-07-22,JKM-TTF,-0.18368849421312206
2022-07-25,JKM-TTF,-0.27312499296137904
2022-07-26,JKM-TTF,-0.37644831264751444
2022-07-27,JKM-TTF,-0.33253950278628386
2022-07-28,JKM-TTF,-0.338962427420038
2022-07-29,JKM-TTF,-0.28148171762715624
2022-08-01,JKM-TTF,-0.27206329717924005
2022-08-02,JKM-TTF,-0.28366008165188994
2022-08-03,JKM-TTF,-0.23938525772980368
2022-08-04,JKM-TTF,-0.2693671844643202
2022-08-05,JKM-TTF,-0.2533325924371437
2022-08-08,JKM-TTF,-0.24082308710484268
2022-08-09,JKM-TTF,-0.23293854305067851
2022-08-10,JKM-TTF,-0.29725919190515526
2022-08-11,JKM-TTF,-0.29664695120644335
2022-08-12,JKM-TTF,-0.28576351144516865
2022-08-15,JKM-TTF,-0.3503304537579117
2022-08-16,JKM-TTF,-0.15477767935299802
2022-08-17,JKM-TTF,-0.1525805837892582
2022-08-18,JKM-TTF,-0.2039465739084365
2022-08-19,JKM-TTF,-0.22868411926336485
2022-08-22,JKM-TTF,-0.3384345340019861
2022-08-23,JKM-TTF,-0.336320060502425
2022-08-24,JKM-TTF,-0.2564196464461279
2022-08-25,JKM-TTF,-0.29753615575617864
2022-08-26,JKM-TTF,-0.36803890788399496
2022-08-30,JKM-TTF,-0.2325872856547564
2022-08-31,JKM-TTF,-0.2648563445069265
2022-09-01,JKM-TTF,-0.1855704362576498
2022-09-02,JKM-TTF,-0.12995908595956251
2022-09-06,JKM-TTF,-0.25096289050272347
2022-09-07,JKM-TTF,-0.12712732521640113
2022-09-08,JKM-TTF,-0.20156673822945947
2022-09-09,JKM-TTF,-0.11868141574804314
2022-09-12,JKM-TTF,-0.05012932311809948
2022-09-13,JKM-TTF,-0.09305354946160005
2022-09-14,JKM-TTF,-0.1849088803589054
2022-09-15,JKM-TTF,-0.16012389804081284
2022-09-16,JKM-TTF,-0.266533782092532
2022-09-20,JKM-TTF,-0.27405141854064174
2022-09-21,JKM-TTF,-0.35714508908864806
2022-09-22,JKM-TTF,-0.31963296311539136
2022-09-23,JKM-TTF,-0.36947791581225253
2022-09-26,JKM-TTF,-0.30137144096623736
2022-09-27,JKM-TTF,-0.2501364330922624
2022-09-28,JKM-TTF,-0.38772999377462236
2022-09-29,JKM-TTF,-0.34106466719542317
2022-09-30,JKM-TTF,-0.3568660167096369
2022-10-03,JKM-TTF,-0.24771191465540765
2022-10-04,JKM-TTF,-0.2172458431417139
2022-10-05,JKM-TTF,-0.37316589244989196
2022-10-06,JKM-TTF,-0.36202110741577664
2022-10-07,JKM-TTF,-0.28404808342463683
2022-10-10,JKM-TTF,-0.27641037861515994
2022-10-11,JKM-TTF,-0.27832406290755296
2022-10-12,JKM-TTF,-0.3021355370575973
2022-10-13,JKM-TTF,-0.2577495101165792
2022-10-14,JKM-TTF,-0.1794469228416844
2022-10-17,JKM-TTF,-0.1931243585037561
2022-10-18,JKM-TTF,-0.11119727144549518
2022-10-19,JKM-TTF,-0.08404640523117912
2022-10-20,JKM-TTF,-0.14138685628325653
2022-10-21,JKM-TTF,-0.02482030204977992
2022-10-24,JKM-TTF,0.07379826276189005
2022-10-25,JKM-TTF,0.05885515343314873
2022-10-26,JKM-TTF,-0.004031272358760329
2022-10-27,JKM-TTF,-0.03166772586618061
2022-10-28,JKM-TTF,-0.08680412739820609
2022-10-31,JKM-TTF,-0.27224668802501784
2022-11-01,JKM-TTF,-0.21227864114080308
2022-11-02,JKM-TTF,-0.23694920472628178
2022-11-03,JKM-TTF,-0.27894366196860654
2022-11-04,JKM-TTF,-0.15100956202500715
2022-11-07,JKM-TTF,-0.1672237847187259
2022-11-08,JKM-TTF,-0.21666637861517968
2022-11-09,JKM-TTF,-0.17879931336924137
2022-11-10,JKM-TTF,-0.1882036605369457
2022-11-11,JKM-TTF,-0.051994609473823505
2022-11-14,JKM-TTF,-0.20192854257438064
2022-11-15,JKM-TTF,-0.2833382354606879
2022-11-16,JKM-TTF,-0.254323225489808
2022-11-17,JKM-TTF,-0.2259744256522911
2022-11-18,JKM-TTF,-0.24920241495022832
2022-11-21,JKM-TTF,-0.22047332275833043
2022-11-22,JKM-TTF,-0.18246416742439298
2022-11-23,JKM-TTF,-0.19958030235952462
2022-11-25,JKM-TTF,-0.19605086458705667
2022-11-28,JKM-TTF,-0.1766361165903012
2022-11-29,JKM-TTF,-0.23973035360734807
2022-11-30,JKM-TTF,-0.25313071705349577
2022-12-01,JKM-TTF,-0.18910724443340454
2022-12-02,JKM-TTF,-0.223873763234002
2022-12-05,JKM-TTF,-0.17359492571187252
2022-12-06,JKM-TTF,-0.21164829194489654
2022-12-07,JKM-TTF,-0.2711823802570996
2022-12-08,JKM-TTF,-0.17137593077940272
2022-12-09,JKM-TTF,-0.20043907047559228
2022-12-12,JKM-TTF,-0.19542190632716272
2022-12-13,JKM-TTF,-0.18959250516102788
2022-12-14,JKM-TTF,-0.14364185846589672
2022-12-15,JKM-TTF,-0.16635690384536383
2022-12-16,JKM-TTF,0.05014737429172733
2022-12-19,JKM-TTF,0.13722610852628492
2022-12-20,JKM-TTF,0.11976839340401613
2022-12-21,JKM-TTF,0.10060193425009345
2022-12-22,JKM-TTF,0.1605034645389316
2022-12-23,JKM-TTF,0.1452642500682373
2022-12-28,JKM-TTF,0.17880617162877055
2022-12-29,JKM-TTF,0.15997172851178965
2022-12-30,JKM-TTF,0.27735666008665616
2023-01-03,JKM-TTF,0.32545123553586075
2023-01-04,JKM-TTF,0.4370082507328301
2023-01-05,JKM-TTF,0.3069302607566975
2023-01-06,JKM-TTF,0.3336922730202465
2023-01-09,JKM-TTF,0.21927863438391348
2023-01-10,JKM-TTF,0.2758771791738024
2023-01-11,JKM-TTF,0.3386554890429774
2023-01-12,JKM-TTF,0.3123995981576635
2023-01-13,JKM-TTF,0.34448726080185077
2023-01-17,JKM-TTF,0.2554531081119227
2023-01-18,JKM-TTF,0.24431675796234265
2023-01-19,JKM-TTF,0.2544566146839782
2023-01-20,JKM-TTF,0.15158257253983143
2023-01-23,JKM-TTF,0.18424126538128904
2023-01-24,JKM-TTF,0.25852358241518836
2023-01-25,JKM-TTF,0.23195735061368117
2023-01-26,JKM-TTF,0.2273054357575095
2023-01-27,JKM-TTF,0.1827524188324423
2023-01-30,JKM-TTF,0.18679652761327592
2023-01-31,JKM-TTF,0.12389894020504988
2023-02-01,JKM-TTF,0.083748387935895785
2023-02-02,JKM-TTF,0.09429273350654066
2023-02-03,JKM-TTF,0.08790982979660722
2023-02-06,JKM-TTF,0.08252393060982044
2023-02-07,JKM-TTF,0.11330448983397501
2023-02-08,JKM-TTF,0.130651311709991
2023-02-09,JKM-TTF,0.14770577517283723
2023-02-10,JKM-TTF,0.12889542592620673
2023-02-13,JKM-TTF,0.16625682070880732
2023-02-14,JKM-TTF,0.15293100284386574
2023-02-15,JKM-TTF,0.10895842553286617
2023-02-16,JKM-TTF,0.06673793100982062
2023-02-17,JKM-TTF,0.10215516136998604
2023-02-21,JKM-TTF,0.005188260954537949
2023-02-22,JKM-TTF,0.0013486178712933672
2023-02-23,JKM-TTF,0.0012087839763439412
2023-02-24,JKM-TTF,0.0026720122778107758
2023-02-27,JKM-TTF,0.07689691493574413
2023-02-28,JKM-TTF,0.048804091843023034
2023-03-01,JKM-TTF,0.05505460081109481
2023-03-02,JKM-TTF,0.06113898102194559
2023-03-03,JKM-TTF,0.08315399997027484
2023-03-06,JKM-TTF,0.14531108712805985
2023-03-07,JKM-TTF,0.09237332013101485
2023-03-08,JKM-TTF,0.1131876373202294
2023-03-09,JKM-TTF,0.11323365138820796
2023-03-10,JKM-TTF,-0.09019129156036332
2023-03-13,JKM-TTF,-0.019947146409083683
2023-03-14,JKM-TTF,0.09222339952051195
2023-03-15,JKM-TTF,0.11935471051966307
2023-03-16,JKM-TTF,0.04219081485717524
2023-03-17,JKM-TTF,0.04818336803430867
2023-03-20,JKM-TTF,0.13228332560954348
2023-03-21,JKM-TTF,0.09358210251879928
2023-03-22,JKM-TTF,0.07599631675895235
2023-03-23,JKM-TTF,0.05218173582366603
2023-03-24,JKM-TTF,0.05311841518620275
2023-03-27,JKM-TTF,0.0048821578425357615
2023-03-28,JKM-TTF,-0.0019173929338331952
2023-03-29,JKM-TTF,-7.177319977951235e-4
2023-03-30,JKM-TTF,-0.006357699685031637
2023-03-31,JKM-TTF,-0.036756026010583476
2023-04-03,JKM-TTF,-0.16611246500790466
2023-04-04,JKM-TTF,-0.03641106485215184
2023-04-05,JKM-TTF,-0.029834406659084323
2023-04-06,JKM-TTF,-0.0011082965035655867
2023-04-11,JKM-TTF,-0.018522697049332404
2023-04-12,JKM-TTF,0.004604644528416024
2023-04-13,JKM-TTF,0.021571743818909805
2023-04-14,JKM-TTF,0.04324691272466996
2023-04-17,JKM-TTF,0.03561473253127945
2023-04-18,JKM-TTF,0.025936576654418175
2023-04-19,JKM-TTF,0.03617106019486016
2023-04-20,JKM-TTF,0.028771208919231572
2023-04-21,JKM-TTF,0.009217434504155353
2023-04-24,JKM-TTF,0.014761041683883924
2023-04-25,JKM-TTF,0.014541690829149356
2023-04-26,JKM-TTF,0.0298217234002216
2023-04-27,JKM-TTF,0.013370575988688405
2023-04-28,JKM-TTF,0.022413825717157998
2023-05-02,JKM-TTF,0.04410779864016501
2023-05-03,JKM-TTF,0.0646544698883531
2023-05-04,JKM-TTF,0.07918101007605527
2023-05-05,JKM-TTF,0.0541114113761183
2023-05-09,JKM-TTF,0.06468088002456485
2023-05-10,JKM-TTF,0.08904084555972469
2023-05-11,JKM-TTF,0.08457056542882091
2023-05-12,JKM-TTF,0.14621999776032402
2023-05-15,JKM-TTF,0.15421101893305122
2023-05-16,JKM-TTF,0.055172742218554394
2023-05-17,JKM-TTF,0.06019736267727138
2023-05-18,JKM-TTF,0.10702026707619083
2023-05-19,JKM-TTF,0.10671644806896197
2023-05-22,JKM-TTF,0.11365267422859615
2023-05-23,JKM-TTF,0.13143512482471076
2023-05-24,JKM-TTF,0.1625189294977747
2023-05-25,JKM-TTF,0.2259549863275696
2023-05-26,JKM-TTF,0.25086592495987614
2023-05-30,JKM-TTF,0.2583254480289081
2023-05-31,JKM-TTF,0.16534213237535722
2023-06-01,JKM-TTF,0.3135950732338151
2023-06-02,JKM-TTF,0.29066623703353267
2023-06-05,JKM-TTF,0.10446147756796265
2023-06-06,JKM-TTF,0.2343351516808434
2023-06-07,JKM-TTF,0.17957492617573712
2023-06-08,JKM-TTF,0.15380690975177158
2023-06-09,JKM-TTF,-0.015341179488044254
2023-06-12,JKM-TTF,0.018409103289088513
2023-06-13,JKM-TTF,-0.12762689858291365
2023-06-14,JKM-TTF,-0.1777009692236775
2023-06-15,JKM-TTF,-0.2296332986941203
2023-06-16,JKM-TTF,0.08766093855842527
2023-06-20,JKM-TTF,0.11605768035424546
2023-06-21,JKM-TTF,0.14714786873521035
2023-06-22,JKM-TTF,0.18842385119734262
2023-06-23,JKM-TTF,0.21693137024130538
2023-06-26,JKM-TTF,0.22963190040759285
2023-06-27,JKM-TTF,0.17690131018940702
2023-06-28,JKM-TTF,0.18388684111268283
2023-06-29,JKM-TTF,0.1617426826122994
2023-06-30,JKM-TTF,0.11833465836045098
2023-07-03,JKM-TTF,0.1945818382982587
2023-07-05,JKM-TTF,0.18324760527923667
2023-07-06,JKM-TTF,0.24195288327170594
2023-07-07,JKM-TTF,0.2084608089741926
2023-07-10,JKM-TTF,0.3084602998691439
2023-07-11,JKM-TTF,0.3445077629481177
2023-07-12,JKM-TTF,0.4278003761588254
2023-07-13,JKM-TTF,0.42351109280680355
2023-07-14,JKM-TTF,0.4448610830592039
2023-07-17,JKM-TTF,0.3615569715360407
2023-07-18,JKM-TTF,0.32868052940490244
2023-07-19,JKM-TTF,0.30732463810527433
2023-07-20,JKM-TTF,0.2851212515901076
2023-07-21,JKM-TTF,0.27668776335612044
2023-07-24,JKM-TTF,0.2290445871988691
2023-07-25,JKM-TTF,0.1804385140783178
2023-07-26,JKM-TTF,0.25751119481841744
2023-07-27,JKM-TTF,0.27494073888706927
2023-07-28,JKM-TTF,0.35310327534916564
2023-07-31,JKM-TTF,0.27277541576780795
2023-08-01,JKM-TTF,0.3180076063906787
2023-08-02,JKM-TTF,0.2641982149539124
2023-08-03,JKM-TTF,0.20836690209662168
2023-08-04,JKM-TTF,0.25891972447949296
2023-08-07,JKM-TTF,0.20609928746999318
2023-08-08,JKM-TTF,0.18497225986785848
2023-08-09,JKM-TTF,-0.05648829916480569
2023-08-10,JKM-TTF,0.016891522366291323
2023-08-11,JKM-TTF,0.06908953187076827
2023-08-14,JKM-TTF,0.0992479360590206
2023-08-15,JKM-TTF,-0.015057857584123813
2023-08-16,JKM-TTF,0.2571474488165286
2023-08-17,JKM-TTF,0.271615969360119
2023-08-18,JKM-TTF,0.2679497266329469
2023-08-21,JKM-TTF,0.17936090887540024
2023-08-22,JKM-TTF,0.1285488212800585
2023-08-23,JKM-TTF,0.24216199399025662
2023-08-24,JKM-TTF,0.32233120786495517
2023-08-25,JKM-TTF,0.27811922538677436
2023-08-29,JKM-TTF,0.2612823564733566
2023-08-30,JKM-TTF,0.23969150319688204
2023-08-31,JKM-TTF,0.2513793654542136
2023-09-01,JKM-TTF,0.24942850977535036
2023-09-05,JKM-TTF,0.2711032447100048
2023-09-06,JKM-TTF,0.37193076994855234
2023-09-07,JKM-TTF,0.32750356663845226
2023-09-08,JKM-TTF,0.27619540927058406
2023-09-11,JKM-TTF,0.2421881544405462
2023-09-12,JKM-TTF,0.27506594964261266
2023-09-13,JKM-TTF,0.21588838043303804
2023-09-14,JKM-TTF,0.24987246696400467
2023-09-15,JKM-TTF,0.2204463143452089
2023-09-18,JKM-TTF,0.32541140362919974
2023-09-19,JKM-TTF,0.2790643412338083
2023-09-20,JKM-TTF,0.2648181153952214
2023-09-21,JKM-TTF,0.22340527432551838
2023-09-22,JKM-TTF,0.22434331150611397
2023-09-25,JKM-TTF,0.14051272447507568
2023-09-26,JKM-TTF,0.21490116280619764
2023-09-27,JKM-TTF,0.23685479961930778
2023-09-28,JKM-TTF,0.23704391583602202
2023-09-29,JKM-TTF,0.17607996878002785
2023-10-02,JKM-TTF,0.22210206536691812
2023-10-03,JKM-TTF,0.2731629719383717
2023-10-04,JKM-TTF,0.2279252836167247
2023-10-05,JKM-TTF,0.2846381455625062
2023-10-06,JKM-TTF,0.22812931662789193
2023-10-09,JKM-TTF,0.09431456114991166
2023-10-10,JKM-TTF,-0.01732880273721804
2023-10-11,JKM-TTF,0.057845369726964524
2023-10-12,JKM-TTF,-0.07852022938569192
2023-10-13,JKM-TTF,-0.08891514800786782
2023-10-16,JKM-TTF,0.221170330096093
2023-10-17,JKM-TTF,0.20809721528715253
2023-10-18,JKM-TTF,0.20512748664868985
2023-10-19,JKM-TTF,0.21577150427507963
2023-10-20,JKM-TTF,0.20570144442835803
2023-10-23,JKM-TTF,0.21243967603749292
2023-10-24,JKM-TTF,0.21157950743489407
2023-10-25,JKM-TTF,0.20472606228202084
2023-10-26,JKM-TTF,0.18460221246455255
2023-10-27,JKM-TTF,0.18928624016262274
2023-10-30,JKM-TTF,0.189786536481523
2023-10-31,JKM-TTF,0.23072014978185829
2023-11-01,JKM-TTF,0.23224745487490805
2023-11-02,JKM-TTF,0.21488924503874474
2023-11-03,JKM-TTF,0.22115350090619978
2023-11-06,JKM-TTF,0.28346816797905205
2023-11-07,JKM-TTF,0.251339122992535
2023-11-08,JKM-TTF,0.2536802751742915
2023-11-09,JKM-TTF,0.20157261209600685
2023-11-10,JKM-TTF,0.2291259139432107
2023-11-13,JKM-TTF,0.2037114897050376
2023-11-14,JKM-TTF,0.20484484523821944
2023-11-15,JKM-TTF,0.21561437125800342
2023-11-16,JKM-TTF,0.24106636761534173
2023-11-17,JKM-TTF,0.25099468138309255
2023-11-20,JKM-TTF,0.24312283654925082
2023-11-21,JKM-TTF,0.24292492162405255
2023-11-22,JKM-TTF,0.2319756477095436
2023-11-24,JKM-TTF,0.22328980359966266
2023-11-27,JKM-TTF,0.24721154835406
2023-11-28,JKM-TTF,0.2698955989705625
2023-11-29,JKM-TTF,0.3173155671308332
2023-11-30,JKM-TTF,0.26846900868295176
2023-12-01,JKM-TTF,0.24279695897496234
2023-12-04,JKM-TTF,0.31160032242530766
2023-12-05,JKM-TTF,0.36256308656395486
2023-12-06,JKM-TTF,0.3286429221116349
2023-12-07,JKM-TTF,0.3150095134882873
2023-12-08,JKM-TTF,0.3451608911093813
2023-12-11,JKM-TTF,0.3970849499661595
2023-12-12,JKM-TTF,0.4287897806745735
2023-12-13,JKM-TTF,0.3870336223114834
2023-12-14,JKM-TTF,0.40572615359682285
2023-12-15,JKM-TTF,0.44619251606416466
2023-12-18,JKM-TTF,0.17452628286027627
2023-12-19,JKM-TTF,0.2099611827247707
2023-12-20,JKM-TTF,0.1841182588044843
2023-12-21,JKM-TTF,0.17449304219702677
2023-12-22,JKM-TTF,0.17622881165999127
2023-12-27,JKM-TTF,0.13143946741137214
2023-12-28,JKM-TTF,0.1893912645093181
2023-12-29,JKM-TTF,0.19479485933192286
2024-01-02,JKM-TTF,0.24914193122830586
2024-01-03,JKM-TTF,0.1794387595280571
2024-01-04,JKM-TTF,0.1655525179563737
2024-01-05,JKM-TTF,0.13287692213568514
2024-01-08,JKM-TTF,0.21544244486595954
2024-01-09,JKM-TTF,0.22980284340418677
2024-01-10,JKM-TTF,0.21872267762421638
2024-01-11,JKM-TTF,0.21914975856391772
2024-01-12,JKM-TTF,0.17776054546639175
2024-01-16,JKM-TTF,0.14279396573730985
